count,date,title,description,org_link,link
45,2024-02-15 10:11:00,"효성인포-에이플랫폼, 생성형AI 워크로드 혁신 ‘맞손’","이 행사에서는 벡터 <b>데이터</b>베이스(DB) 기능을 출시한 ‘싱글스토어 프로맥스(ProMax)’ 소개를 비롯, 싱글스토어DB의 <b>보안</b>기능과 국제인증, 포스코DX 고객사례 등 싱글스토어DB만의 혁신 전략이 공유된다.... ",https://www.ddaily.co.kr/page/view/2024021509480149340,https://n.news.naver.com/mnews/article/138/0002166857?sid=105
46,2024-02-15 10:08:00,"S2W &quot;북한 배후 김수키, 국내 <b>보안</b> 프로그램 위장해 악성코드 유포&quot;",북한 배후 위협그룹 김수키(Kimsuky)가 국내 <b>보안</b> 프로그램으로 위장한 악성코드를 유포한 정황이 드러났다. 15일 <b>데이터</b> 인텔리전스 기업 S2W에 따르면 김수키는 고(Go)언어 기반 정보탈취형 악성코드... ,https://www.ddaily.co.kr/page/view/2024021509483181109,https://n.news.naver.com/mnews/article/138/0002166855?sid=105
47,2024-02-15 10:08:00,"효성인포메이션시스템-에이플랫폼, 생성형AI 워크로드 혁신 위한 협력 강화","위한 <b>데이터</b> 레이크하우스 전략' 주제 발표를 진행한다. 이 행사에서는 벡터 DB로서의 혁신적 기능을 출시한 '싱글스토어 Pro Max' 소개를 비롯, 싱글스토어DB의 탁월한 <b>보안</b> 기능과 국제 인증, 포스코DX 고객 사례... ",http://www.newslock.co.kr/news/articleView.html?idxno=86999,http://www.newslock.co.kr/news/articleView.html?idxno=86999
48,2024-02-15 10:04:00,"이재용 회장 &quot;인재확보 중요&quot;…삼전, 대규모 경력채용 나서","영상디스플레이(VD) 사업부는 머신러닝, <b>데이터</b> 분석 업무 경험자와 중앙처리장치(CPU) 관련 시스템 및... 특히 <b>보안</b> 전략 수립과 관련 솔루션 개발 직무 수행을 위한 경력사원도 채용한다. 생활가전(DA) 사업부는 고객... ",https://www.pressman.kr/news/articleView.html?idxno=77973,https://www.pressman.kr/news/articleView.html?idxno=77973
49,2024-02-15 10:02:00,'미리 보는 2030년' 6G가 AI를 만날 때,"ⓒ Getty Images Bank 6G는 <b>보안</b>, 탄력성, 신뢰성, 지연, 연결 밀도, 트래픽 용량, 스펙트럼 효율성, 사용자 <b>데이터</b> 속도 측면에서 5G보다 훨씬 더 뛰어나다. 속도는 최대 20Gbps인 5G보다 50배 더 빨라져서 이론적인 최고... ",https://www.ciokorea.com/news/325387,https://www.ciokorea.com/news/325387
50,2024-02-15 10:02:00,2023년 '업무용 PC 및 워크스테이션 사용 현황 조사' 살펴보니,"6%), '학습 <b>데이터</b> 준비 및 가공'(25.0%) 순으로 나타났다. 이는 지난해 'AI 모델 트레이닝'(4.3%)과 '시뮬레이션... 확장성과 <b>보안</b> 역량을 갖춘 제품군으로 델 테크놀로지스는 기업들이 워크스테이션을 통해 비즈니스... ",http://www.gamevu.co.kr/news/articleView.html?idxno=31167,http://www.gamevu.co.kr/news/articleView.html?idxno=31167
51,2024-02-15 10:02:00,"디지털서울문화예술대학교, 2024학년도 1학기 정시 2차 모집 진행","항공<b>보안</b>학과 △패션산업학과(24학년도 신설) 등이다. 정시원서접수는 입학지원센터, 유웨이어플라이... 지원이 가능하며, 입학 관련 상담은 대표전화 또는 실시간 상담으로 문의하면 된다. 이병학 빅<b>데이터</b>뉴스 기자",http://www.thebigdata.co.kr/view.php?ud=2024021410080921636cf2d78c68_23,http://www.thebigdata.co.kr/view.php?ud=2024021410080921636cf2d78c68_23
52,2024-02-15 10:02:00,"효성인포메이션시스템, 생성형AI 워크로드 혁신 위해 에이플랫폼과 협력 강화",예정[<b>보안</b>뉴스 엄호식 기자] AI·<b>데이터</b> 인프라 솔루션 전문기업 효성인포메이션시스템(대표 양정규)이 실시간 빅<b>데이터</b> 솔루션 전문기업 에이플랫폼(대표 한정희)과 <b>데이터</b> 레이크하우스 구현 및 생성형AI... ,http://www.boannews.com/media/view.asp?idx=126702&kind=,http://www.boannews.com/media/view.asp?idx=126702&kind=
53,2024-02-15 10:00:00,특별기고 / 콜드체인 상태정보 관리 및 실시간 모니터링체계 구축 기술 개발,더구나 대부분의 유통/물류 기업은 생산부터 소비자까지 이어지는 공급사슬 중 일부분만을 담당하고 있어서 각 관리 주체 간 신뢰성 확보 및 <b>데이터 보안</b>에도 어려움을 겪고 있고 콜드체인 관리에서 중요시되는 화물의... ,https://www.klnews.co.kr/news/articleView.html?idxno=311214,https://www.klnews.co.kr/news/articleView.html?idxno=311214
54,2024-02-15 09:58:00,"북한 해킹그룹 김수키, 국내 <b>보안</b> 프로그램 위장한 악성코드 유포","Go언어 기반의 정보탈취형 악성코드인 인포스틸러(Info-Stealer)로, 국내 <b>보안</b>기업 S사의 <b>보안</b> 프로그램 설치파일로 위장했다.해당 악성코드 유포는 <b>데이터</b> 인텔리전스 기업 S2W(에스투더블유, 서상덕 대표)의... ",http://www.boannews.com/media/view.asp?idx=126703&kind=,http://www.boannews.com/media/view.asp?idx=126703&kind=
